rank,title,singer,album,date,like,year,month,day,week,season
32,잔혹동화,아이유,Real+,2011.02.13,27915,2010,2,13,3,1
33,나쁜 남자,JOO,Heartmade,2011.02.13,16417,2010,2,13,3,1
34,Dreaming,김수현,드림하이 OST,2011.02.13,20796,2010,2,13,3,1
35,My Valentine (Feat. 박진영),"택연, 닉쿤 (2PM)",드림하이 OST,2011.02.13,4019,2010,2,13,3,1
36,여자를 울렸으니까,신지,여자를 울렸으니까,2011.02.13,374,2010,2,13,3,1
37,같이 있어줘,"박화요비, 태하",같이 있어줘,2011.02.13,3648,2010,2,13,3,1
38,겨울아이,수지 (Suzy),드림하이 OST Part.4,2011.02.13,15063,2010,2,13,3,1
39,어떻게 니가,배다해,어떻게 니가,2011.02.13,236,2010,2,13,3,1
40,라떼 한잔 (Feat.길미),가비엔제이,라떼 한잔,2011.02.13,1737,2010,2,13,3,1
41,이게 아닌데,아이유,Real,2011.02.13,38764,2010,2,13,3,1
42,사랑해요 (I Love You),태연 (TAEYEON),'사랑해요' 아테나 OST,2011.02.13,31406,2010,2,13,3,1
43,밤하늘의 별을 3 (Feat. 김하늘),양정승,밤하늘의 별을 3,2011.02.13,4583,2010,2,13,3,1
44,사랑이 고프다 (I Promise You),박효신,Gift (Part.2),2011.02.13,28200,2010,2,13,3,1
45,그때 난 사는거야,이해리 (다비치),그때 난 사는거야,2011.02.13,14644,2010,2,13,3,1
46,V.V.I.P,승리,승리 1st Mini Album V.V.I.P,2011.02.13,4272,2010,2,13,3,1
47,You Are My Everything,플라워,Everything Inside Of Me,2011.02.13,1756,2010,2,13,3,1
48,Born This Way,Lady Gaga,Born This Way,2011.02.13,6684,2010,2,13,3,1
49,뻑이가요,GD&TOP,GD&TOP,2011.02.13,13955,2010,2,13,3,1
50,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4,2011.02.13,55900,2010,2,13,3,1
51,왜 이러니,티아라,왜 이러니,2011.02.13,13889,2010,2,13,3,1
52,행복한 나를 (Feat. 존박),허각,허각 1st 미니앨범,2011.02.13,54386,2010,2,13,3,1
53,별처럼,"태연 (TAEYEON), The One (더원)",별처럼,2011.02.13,44614,2010,2,13,3,1
54,악담,이현,악담,2011.02.13,1202,2010,2,13,3,1
55,이유,신용재 (2F),시크릿 가든 OST Part.3,2011.02.13,37575,2010,2,13,3,1
56,그여자,백지영,시크릿 가든 OST Part.1,2011.02.13,29177,2010,2,13,3,1
57,yayaya,티아라,Vol.2 Temptastic,2011.02.13,6597,2010,2,13,3,1
58,같이 걸을까,이적,나무로 만든 노래,2011.02.13,43770,2010,2,13,3,1
59,Hello 허니 (Feat. San E),박혜경,Hello 허니,2011.02.13,147,2010,2,13,3,1
60,드림하이,"택연, 장우영, 수지 (Suzy), 김수현, JOO",드림하이 OST Part.1,2011.02.13,26880,2010,2,13,3,1
61,똑같다면,브라운 아이드 소울,Browneyed Soul,2011.02.13,36043,2010,2,13,3,1
62,파파라치 (Feat. 에릭),간미연,Watch,2011.02.13,10745,2010,2,13,3,1
63,We No Speak Americano (Radio Edit) (SKT T월드 CF 삽입곡),"Yolanda Be Cool, Dcup",We No Speak Americano,2011.02.13,11273,2010,2,13,3,1
64,넌 그날 (Feat. 유인나),HUS (허밍어반스테레오),그날,2011.02.13,9551,2010,2,13,3,1
65,Let's Dance,이정(J.Lee),Let's Dance,2011.02.13,523,2010,2,13,3,1
66,그게 아니고,10CM,1.0,2011.02.13,50832,2010,2,13,3,1
67,슬퍼도 로맨틱,레인보우,반짝반짝 빛나는 OST Part.1,2011.02.13,306,2010,2,13,3,1
68,비밀 (Special Vocal. 박완규),부활,부활 Collaboration Project  '+ (plus)' / +1,2011.02.13,31878,2010,2,13,3,1
69,애인만들기,"견우 (Kyunwoo), 서인영",애인만들기,2011.02.13,1312,2010,2,13,3,1
70,나 때문에,크리스탈 (KRYSTAL),싸인 OST Part.5,2011.02.13,2159,2010,2,13,3,1
71,Supa Luv,틴탑,Transform,2011.02.13,6932,2010,2,13,3,1
72,훗 (Hoot),소녀시대 (GIRLS' GENERATION),'훗 (Hoot)' The 3rd Mini Album,2011.02.13,23571,2010,2,13,3,1
73,Break Away (Feat. Room9),MC 스나이퍼,Break Away,2011.02.13,3519,2010,2,13,3,1
74,니가 따끔거려서,"제아, 지오 (G.O)",니가 따끔거려서,2011.02.13,2535,2010,2,13,3,1
75,BTD (Before The Dawn),인피니트,Evolution,2011.02.13,27839,2010,2,13,3,1
76,장난친거니 (Feat. 아웃사이더),일 락,장난친거니,2011.02.13,156,2010,2,13,3,1
77,Here I Am,"포맨 (4MEN), 미(MIIII)",시크릿 가든 OST Part.1,2011.02.13,3298,2010,2,13,3,1
78,Sunshine (Duet. 2PM 준수),간미연,Sunshine,2011.02.13,194,2010,2,13,3,1
79,그땐 그땐 그땐,"Supreme Team, 영준",Ames Room,2011.02.13,102118,2010,2,13,3,1
80,점핑 (Jumping),카라,점핑,2011.02.13,13901,2010,2,13,3,1
81,그 사람을 아껴요,양요섭,마이 프린세스 OST Part.2,2011.02.13,15010,2010,2,13,3,1
82,What The Hell,Avril Lavigne,What The Hell,2011.02.13,11885,2010,2,13,3,1
83,가지 말아요,지아,겨울에 내리는 눈물,2011.02.13,1837,2010,2,13,3,1
84,밥은 제때 챙겨 먹는지 (Feat. Ben Of BeBe Mignon),노블레스,밥은 제때 챙겨 먹는지,2011.02.13,387,2010,2,13,3,1
85,아잉♡,오렌지 캬라멜,아잉♡,2011.02.13,19068,2010,2,13,3,1
86,Price Tag (Feat. B.o.B.),Jessie J,Price Tag,2011.02.13,31305,2010,2,13,3,1
87,Beautiful,비스트,Lights Go On Again,2011.02.13,35277,2010,2,13,3,1
88,같이 살자,"김지수, 박보람",야차 Meets 슈퍼스타K2,2011.02.13,9452,2010,2,13,3,1
89,언제나,허각,언제나,2011.02.13,31827,2010,2,13,3,1
90,그 남자는 반대,달마시안 (DMTN),달마시안 1st Mini Album,2011.02.13,7570,2010,2,13,3,1
91,Bad Temper,가인,Bad Temper,2011.02.13,5013,2010,2,13,3,1
92,첫 이별 그날 밤,아이유,Real,2011.02.13,89376,2010,2,13,3,1
93,어떤이의 꿈 (Feat. 소향 Of POS),San E (산이),드림하이 OST Part.3,2011.02.13,1320,2010,2,13,3,1
94,당신께 이노래를 불러 드릴께요,태사비애,당신께 이노래를 불러 드릴께요,2011.02.13,2084,2010,2,13,3,1
95,그대를 사랑합니다,SG 워너비,욕망의 불꽃 OST Vol.4,2011.02.13,3001,2010,2,13,3,1
96,되돌릴 수 있다면 (Feat. 제인),알렉스,만추 OST,2011.02.13,2052,2010,2,13,3,1
97,사랑을 믿지말자 (Feat. 제이스),비비안 (BBAHN),Separation,2011.02.13,145,2010,2,13,3,1
98,전활 받지 않는 너에게,2am,Saint o'clock,2011.02.13,29470,2010,2,13,3,1
99,우리 사랑이 뭐 이래요,서영은,우리 사랑이 뭐 이래요,2011.02.13,2163,2010,2,13,3,1
1,나만 몰랐던 이야기,아이유,Real+,2011.02.20,107677,2010,2,20,4,1
2,내꺼중에 최고,이현,내꺼중에 최고,2011.02.20,19949,2010,2,20,4,1
3,톡톡 (Tok Tok) (Feat. SOYA),마이티 마우스,Mighty Fresh,2011.02.20,24917,2010,2,20,4,1
4,Black & White,지나,Black & White,2011.02.20,18359,2010,2,20,4,1
5,Someday,아이유,드림하이 OST Part.1,2011.02.20,34373,2010,2,20,4,1
6,TONIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.20,45581,2010,2,20,4,1
7,샤이보이,시크릿,샤이보이,2011.02.20,21462,2010,2,20,4,1
8,Dreaming,김수현,드림하이 OST,2011.02.20,20796,2010,2,20,4,1
9,잔혹동화,아이유,Real+,2011.02.20,27915,2010,2,20,4,1
10,사랑하면 안될까,"이창민, 정진운",드림하이 OST Part.6,2011.02.20,6425,2010,2,20,4,1
11,좋은 날,아이유,Real,2011.02.20,158550,2010,2,20,4,1
12,처음 사랑하는 연인들을 위해 (반말송),정용화,처음 사랑하는 연인들을 위해 (부제: 반말송),2011.02.20,35572,2010,2,20,4,1
13,잘 된 일이야,나비 (Navi),Hello,2011.02.20,45994,2010,2,20,4,1
14,하루하루,김보경 (NEON),The First Day,2011.02.20,21853,2010,2,20,4,1
15,달라,"김범수, 태연 (TAEYEON)",달라,2011.02.20,10485,2010,2,20,4,1
16,WHAT IS RIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.20,27440,2010,2,20,4,1
17,기가 차 (Feat. 슈프림팀 ＆ 씨스타),케이윌,기가 차,2011.02.20,3804,2010,2,20,4,1
18,Supa Dupa Diva,달샤벳,Supa Dupa Diva,2011.02.20,12286,2010,2,20,4,1
19,Oh Yeah (Feat. 박봄),GD&TOP,GD&TOP,2011.02.20,31638,2010,2,20,4,1
20,CAFE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.20,58270,2010,2,20,4,1
21,파파라치 (Feat. 에릭),간미연,Watch,2011.02.20,10745,2010,2,20,4,1
22,어쩌라고,승리,승리 1st Mini Album V.V.I.P,2011.02.20,6049,2010,2,20,4,1
23,High High,GD&TOP,GD&TOP,2011.02.20,30129,2010,2,20,4,1
24,My Valentine (Feat. 박진영),"택연, 닉쿤 (2PM)",드림하이 OST,2011.02.20,4019,2010,2,20,4,1
25,You Are My Everything,플라워,Everything Inside Of Me,2011.02.20,1756,2010,2,20,4,1
26,HANDS UP,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.20,11389,2010,2,20,4,1
27,왜 (Keep Your Head Down),동방신기 (TVXQ!),왜 (Keep Your Head Down),2011.02.20,16367,2010,2,20,4,1
28,돌아와 나쁜 너,가희,돌아와 나쁜 너,2011.02.20,1572,2010,2,20,4,1
29,못 잊은 거죠 (If),박진영,드림하이 OST Part.5,2011.02.20,3727,2010,2,20,4,1
30,SOMEBODY TO LOVE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.20,14624,2010,2,20,4,1
31,그남자,현빈,시크릿 가든 OST Part.5,2011.02.20,21634,2010,2,20,4,1
32,집에 가지마,GD&TOP,GD&TOP,2011.02.20,38926,2010,2,20,4,1
33,Back It Up,쥬얼리,Back It Up,2011.02.20,1425,2010,2,20,4,1
34,눈물자리,오스카,시크릿 가든 오스카 싱글 OST,2011.02.20,5215,2010,2,20,4,1
35,Stay,엠블랙,BLAQ Style,2011.02.20,3235,2010,2,20,4,1
36,Maybe,선예,드림하이 OST Part.2,2011.02.20,14759,2010,2,20,4,1
37,니까짓게,씨스타,니까짓게,2011.02.20,13906,2010,2,20,4,1
38,내겐 너무 멋진 그대,씨야,See You Again,2011.02.20,10916,2010,2,20,4,1
39,니가 천국이다,강승윤,마이더스 OST Part.1,2011.02.20,3035,2010,2,20,4,1
40,눈물을 움켜쥐고,"장혜진, 먼데이 키즈 (Monday Kiz), 시몬",보이스원,2011.02.20,2555,2010,2,20,4,1
41,애인만들기,"견우 (Kyunwoo), 서인영",애인만들기,2011.02.20,1312,2010,2,20,4,1
42,뷰티풀 걸 (Feat. 일렉트로 보이즈),"티아라, 용감한 형제",Beautiful Girl,2011.02.20,1119,2010,2,20,4,1
43,친한 사이,레이디 제인,친한 사이,2011.02.20,1492,2010,2,20,4,1
44,나쁜 남자,JOO,Heartmade,2011.02.20,16417,2010,2,20,4,1
45,헤어진 두사람 (Feat. 태인),나몰라패밀리JW,헤어진 두사람,2011.02.20,1347,2010,2,20,4,1
46,두 남자 이야기,"The One (더원), KCM",Two Men's Story,2011.02.20,779,2010,2,20,4,1
47,이게 아닌데,아이유,Real,2011.02.20,38764,2010,2,20,4,1
48,다시,엠블랙,BLAQ Style 3D Edition,2011.02.20,849,2010,2,20,4,1
49,라떼 한잔 (Feat.길미),가비엔제이,라떼 한잔,2011.02.20,1737,2010,2,20,4,1
50,미쳐,엠투엠 (M To M),미쳐,2011.02.20,365,2010,2,20,4,1
51,사랑해요 (I Love You),태연 (TAEYEON),'사랑해요' 아테나 OST,2011.02.20,31406,2010,2,20,4,1
52,사랑이 고프다 (I Promise You),박효신,Gift (Part.2),2011.02.20,28200,2010,2,20,4,1
53,너를 위한 10가지 거짓말,란 (RAN),너를 위한 10가지 거짓말,2011.02.20,193,2010,2,20,4,1
54,누구보다 널 사랑해,디셈버,조영수 All Star - 디셈버,2011.02.20,7622,2010,2,20,4,1
55,겨울아이,수지 (Suzy),드림하이 OST Part.4,2011.02.20,15063,2010,2,20,4,1
56,여자를 울렸으니까,신지,여자를 울렸으니까,2011.02.20,374,2010,2,20,4,1
57,INTRO (THANK YOU & YOU),BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.20,7380,2010,2,20,4,1
58,그때 난 사는거야,이해리 (다비치),그때 난 사는거야,2011.02.20,14644,2010,2,20,4,1
59,같이 있어줘,"박화요비, 태하",같이 있어줘,2011.02.20,3648,2010,2,20,4,1
60,V.V.I.P,승리,승리 1st Mini Album V.V.I.P,2011.02.20,4272,2010,2,20,4,1
61,밤하늘의 별을 3 (Feat. 김하늘),양정승,밤하늘의 별을 3,2011.02.20,4583,2010,2,20,4,1
62,너 말이야,F-ve Dolls,Charming Five Girls,2011.02.20,8361,2010,2,20,4,1
63,어떻게 니가,배다해,어떻게 니가,2011.02.20,236,2010,2,20,4,1
64,Jump♡,"루나 (LUNA), 정형돈",일밤 오늘을 즐겨라 록 프로젝트,2011.02.20,212,2010,2,20,4,1
65,Born This Way,Lady Gaga,Born This Way,2011.02.20,6684,2010,2,20,4,1
66,We No Speak Americano (Radio Edit) (SKT T월드 CF 삽입곡),"Yolanda Be Cool, Dcup",We No Speak Americano,2011.02.20,11273,2010,2,20,4,1
67,뻑이가요,GD&TOP,GD&TOP,2011.02.20,13955,2010,2,20,4,1
68,드림하이,"택연, 장우영, 수지 (Suzy), 김수현, JOO",드림하이 OST Part.1,2011.02.20,26880,2010,2,20,4,1
69,Supa Luv A - Rex Remix,틴탑,Teen Top Supa Luv,2011.02.20,1640,2010,2,20,4,1
70,행복한 나를 (Feat. 존박),허각,허각 1st 미니앨범,2011.02.20,54386,2010,2,20,4,1
71,왜 이러니,티아라,왜 이러니,2011.02.20,13889,2010,2,20,4,1
72,사랑은 네가 하고 후회는 내가 한다,홍경민,사랑은 네가 하고 후회는 내가 한다 (Digital Single),2011.02.20,284,2010,2,20,4,1
73,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4,2011.02.20,55900,2010,2,20,4,1
74,별처럼,"태연 (TAEYEON), The One (더원)",별처럼,2011.02.20,44614,2010,2,20,4,1
75,이유,신용재 (2F),시크릿 가든 OST Part.3,2011.02.20,37575,2010,2,20,4,1
76,1분 1초,김현정,1 MINUTE 1 SECOND,2011.02.20,1104,2010,2,20,4,1
77,yayaya,티아라,Vol.2 Temptastic,2011.02.20,6597,2010,2,20,4,1
78,그여자,백지영,시크릿 가든 OST Part.1,2011.02.20,29177,2010,2,20,4,1
79,똑같다면,브라운 아이드 소울,Browneyed Soul,2011.02.20,36043,2010,2,20,4,1
80,악담,이현,악담,2011.02.20,1202,2010,2,20,4,1
81,Hello 허니 (Feat. San E),박혜경,Hello 허니,2011.02.20,147,2010,2,20,4,1
82,내 모습을,김건모,프레지던트 OST,2011.02.20,168,2010,2,20,4,1
83,Pick Up Line (Feat. 시진),소지섭,Pick Up Line,2011.02.20,752,2010,2,20,4,1
84,Let's Dance,이정(J.Lee),Let's Dance,2011.02.20,523,2010,2,20,4,1
85,BTD (Before The Dawn),인피니트,Evolution,2011.02.20,27839,2010,2,20,4,1
86,비밀 (Special Vocal. 박완규),부활,부활 Collaboration Project  '+ (plus)' / +1,2011.02.20,31878,2010,2,20,4,1
87,Supa Luv,틴탑,Transform,2011.02.20,6932,2010,2,20,4,1
88,What The Hell,Avril Lavigne,What The Hell,2011.02.20,11885,2010,2,20,4,1
89,그 남자는 반대,달마시안 (DMTN),달마시안 1st Mini Album,2011.02.20,7570,2010,2,20,4,1
90,그땐 그땐 그땐,"Supreme Team, 영준",Ames Room,2011.02.20,102118,2010,2,20,4,1
91,훗 (Hoot),소녀시대 (GIRLS' GENERATION),'훗 (Hoot)' The 3rd Mini Album,2011.02.20,23571,2010,2,20,4,1
92,어퍼컷 (Feat. 슈프림팀),인순이,어퍼컷,2011.02.20,55,2010,2,20,4,1
93,Price Tag (Feat. B.o.B.),Jessie J,Price Tag,2011.02.20,31305,2010,2,20,4,1
94,My Love Song (Drama Ver.),The One (더원),싸인 OST Part.6,2011.02.20,212,2010,2,20,4,1
95,넌 그날 (Feat. 유인나),HUS (허밍어반스테레오),그날,2011.02.20,9551,2010,2,20,4,1
96,사랑이 어떻게 변하니 (Feat. 버벌진트),김경록 (V.O.S),박근태 Black Label 2,2011.02.20,319,2010,2,20,4,1
97,Here I Am,"포맨 (4MEN), 미(MIIII)",시크릿 가든 OST Part.1,2011.02.20,3298,2010,2,20,4,1
98,점핑 (Jumping),카라,점핑,2011.02.20,13901,2010,2,20,4,1
99,밥은 제때 챙겨 먹는지 (Feat. Ben Of BeBe Mignon),노블레스,밥은 제때 챙겨 먹는지,2011.02.20,387,2010,2,20,4,1
100,Beautiful,비스트,Lights Go On Again,2011.02.20,35277,2010,2,20,4,1
1,TONIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.27,45581,2010,2,27,1,1
2,나만 몰랐던 이야기,아이유,Real+,2011.02.27,107677,2010,2,27,1,1
3,WHAT IS RIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.27,27440,2010,2,27,1,1
4,CAFE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.27,58270,2010,2,27,1,1
5,내꺼중에 최고,이현,내꺼중에 최고,2011.02.27,19949,2010,2,27,1,1
6,톡톡 (Tok Tok) (Feat. SOYA),마이티 마우스,Mighty Fresh,2011.02.27,24917,2010,2,27,1,1
7,Black & White,지나,Black & White,2011.02.27,18359,2010,2,27,1,1
8,Dreaming,김수현,드림하이 OST,2011.02.27,20796,2010,2,27,1,1
9,HANDS UP,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.27,11389,2010,2,27,1,1
10,SOMEBODY TO LOVE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.27,14624,2010,2,27,1,1
11,샤이보이,시크릿,샤이보이,2011.02.27,21462,2010,2,27,1,1
12,Someday,아이유,드림하이 OST Part.1,2011.02.27,34373,2010,2,27,1,1
13,잘 된 일이야,나비 (Navi),Hello,2011.02.27,45994,2010,2,27,1,1
14,니가 천국이다,강승윤,마이더스 OST Part.1,2011.02.27,3035,2010,2,27,1,1
15,좋은 날,아이유,Real,2011.02.27,158550,2010,2,27,1,1
16,사랑하면 안될까,"이창민, 정진운",드림하이 OST Part.6,2011.02.27,6425,2010,2,27,1,1
17,잔혹동화,아이유,Real+,2011.02.27,27915,2010,2,27,1,1
18,처음 사랑하는 연인들을 위해 (반말송),정용화,처음 사랑하는 연인들을 위해 (부제: 반말송),2011.02.27,35572,2010,2,27,1,1
19,파파라치 (Feat. 에릭),간미연,Watch,2011.02.27,10746,2010,2,27,1,1
20,하루하루,김보경 (NEON),The First Day,2011.02.27,21853,2010,2,27,1,1
21,Supa Dupa Diva,달샤벳,Supa Dupa Diva,2011.02.27,12286,2010,2,27,1,1
22,1분 1초,김현정,1 MINUTE 1 SECOND,2011.02.27,1104,2010,2,27,1,1
23,달라,"김범수, 태연 (TAEYEON)",달라,2011.02.27,10485,2010,2,27,1,1
24,Oh Yeah (Feat. 박봄),GD&TOP,GD&TOP,2011.02.27,31638,2010,2,27,1,1
25,기가 차 (Feat. 슈프림팀 ＆ 씨스타),케이윌,기가 차,2011.02.27,3804,2010,2,27,1,1
26,High High,GD&TOP,GD&TOP,2011.02.27,30129,2010,2,27,1,1
27,어쩌라고,승리,승리 1st Mini Album V.V.I.P,2011.02.27,6049,2010,2,27,1,1
28,미친거니 (Feat. 방용국),송지은,미친거니,2011.02.27,31241,2010,2,27,1,1
29,다시,엠블랙,BLAQ Style 3D Edition,2011.02.27,849,2010,2,27,1,1
30,집에 가지마,GD&TOP,GD&TOP,2011.02.27,38926,2010,2,27,1,1
31,Back It Up,쥬얼리,Back It Up,2011.02.27,1425,2010,2,27,1,1
32,왜 (Keep Your Head Down),동방신기 (TVXQ!),왜 (Keep Your Head Down),2011.02.27,16367,2010,2,27,1,1
33,돌아와 나쁜 너,가희,돌아와 나쁜 너,2011.02.27,1572,2010,2,27,1,1
34,못 잊은 거죠 (If),박진영,드림하이 OST Part.5,2011.02.27,3727,2010,2,27,1,1
35,My Valentine (Feat. 박진영),"택연, 닉쿤 (2PM)",드림하이 OST,2011.02.27,4019,2010,2,27,1,1
36,그남자,현빈,시크릿 가든 OST Part.5,2011.02.27,21634,2010,2,27,1,1
37,기다리고 싶어,거미,마이더스 OST Part.2,2011.02.27,1503,2010,2,27,1,1
38,듣고 있니...,전인혁,듣고 있니...,2011.02.27,283,2010,2,27,1,1
39,니까짓게,씨스타,니까짓게,2011.02.27,13906,2010,2,27,1,1
40,눈물자리,오스카,시크릿 가든 오스카 싱글 OST,2011.02.27,5215,2010,2,27,1,1
41,누구보다 널 사랑해,디셈버,조영수 All Star - 디셈버,2011.02.27,7622,2010,2,27,1,1
42,You Are My Everything,플라워,Everything Inside Of Me,2011.02.27,1756,2010,2,27,1,1
43,내겐 너무 멋진 그대,씨야,See You Again,2011.02.27,10916,2010,2,27,1,1
44,Stay,엠블랙,BLAQ Style,2011.02.27,3235,2010,2,27,1,1
45,미쳐,엠투엠 (M To M),미쳐,2011.02.27,365,2010,2,27,1,1
46,어베일러블 (Feat. 레이디 제인),버벌진트,어베일러블,2011.02.27,1628,2010,2,27,1,1
47,INTRO (THANK YOU & YOU),BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.02.27,7380,2010,2,27,1,1
48,Maybe,선예,드림하이 OST Part.2,2011.02.27,14759,2010,2,27,1,1
49,두 남자 이야기,"The One (더원), KCM",Two Men's Story,2011.02.27,779,2010,2,27,1,1
50,친한 사이,레이디 제인,친한 사이,2011.02.27,1492,2010,2,27,1,1
51,눈물을 움켜쥐고,"장혜진, 먼데이 키즈 (Monday Kiz), 시몬",보이스원,2011.02.27,2555,2010,2,27,1,1
52,별 (Feat. JD),프리스타일,일곱 번째 하소연,2011.02.27,5985,2010,2,27,1,1
53,뷰티풀 걸 (Feat. 일렉트로 보이즈),"티아라, 용감한 형제",Beautiful Girl,2011.02.27,1119,2010,2,27,1,1
54,가슴이 뻥 뚫려,왁스,가슴이 뻥 뚫려,2011.02.27,183,2010,2,27,1,1
55,나쁜 남자,JOO,Heartmade,2011.02.27,16417,2010,2,27,1,1
56,헤어진 두사람 (Feat. 태인),나몰라패밀리JW,헤어진 두사람,2011.02.27,1347,2010,2,27,1,1
57,이게 아닌데,아이유,Real,2011.02.27,38764,2010,2,27,1,1
58,내 모습을,김건모,프레지던트 OST,2011.02.27,168,2010,2,27,1,1
59,사랑은 왜,이정(J.Lee),Let's Dance,2011.02.27,1628,2010,2,27,1,1
60,애인만들기,"견우 (Kyunwoo), 서인영",애인만들기,2011.02.27,1312,2010,2,27,1,1
61,We No Speak Americano (Radio Edit) (SKT T월드 CF 삽입곡),"Yolanda Be Cool, Dcup",We No Speak Americano,2011.02.27,11273,2010,2,27,1,1
62,라떼 한잔 (Feat.길미),가비엔제이,라떼 한잔,2011.02.27,1737,2010,2,27,1,1
63,"새벽두시반 (Feat. 미스에스, 오윤혜, 김현중 of M.A.C)",MJ (써니사이드),심장이 멈춘 시간,2011.02.27,4023,2010,2,27,1,1
64,사랑해요 (I Love You),태연 (TAEYEON),'사랑해요' 아테나 OST,2011.02.27,31406,2010,2,27,1,1
65,Born This Way,Lady Gaga,Born This Way,2011.02.27,6684,2010,2,27,1,1
66,사랑이 고프다 (I Promise You),박효신,Gift (Part.2),2011.02.27,28200,2010,2,27,1,1
67,Girl,김형준,1st Mini Album My Girl,2011.02.27,190,2010,2,27,1,1
68,드림하이,"택연, 장우영, 수지 (Suzy), 김수현, JOO",드림하이 OST Part.1,2011.02.27,26880,2010,2,27,1,1
69,언제나 사랑해,제이세라,Endless Love,2011.02.27,27121,2010,2,27,1,1
70,이 밤이 지나면,먼데이 키즈 (Monday Kiz),Nostalgia Part.2,2011.02.27,5516,2010,2,27,1,1
71,겨울아이,수지 (Suzy),드림하이 OST Part.4,2011.02.27,15063,2010,2,27,1,1
72,그대가 있어 웃는다,나윤권,그대가 있어 웃는다,2011.02.27,7233,2010,2,27,1,1
73,너 말이야,F-ve Dolls,Charming Five Girls,2011.02.27,8361,2010,2,27,1,1
74,너를 위한 10가지 거짓말,란 (RAN),너를 위한 10가지 거짓말,2011.02.27,193,2010,2,27,1,1
75,그때 난 사는거야,이해리 (다비치),그때 난 사는거야,2011.02.27,14644,2010,2,27,1,1
76,V.V.I.P,승리,승리 1st Mini Album V.V.I.P,2011.02.27,4272,2010,2,27,1,1
77,행복한 나를 (Feat. 존박),허각,허각 1st 미니앨범,2011.02.27,54386,2010,2,27,1,1
78,별처럼,"태연 (TAEYEON), The One (더원)",별처럼,2011.02.27,44614,2010,2,27,1,1
79,왜 이러니,티아라,왜 이러니,2011.02.27,13889,2010,2,27,1,1
80,뻑이가요,GD&TOP,GD&TOP,2011.02.27,13955,2010,2,27,1,1
81,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4,2011.02.27,55900,2010,2,27,1,1
82,이유,신용재 (2F),시크릿 가든 OST Part.3,2011.02.27,37575,2010,2,27,1,1
83,똑같다면,브라운 아이드 소울,Browneyed Soul,2011.02.27,36043,2010,2,27,1,1
84,밤하늘의 별을 3 (Feat. 김하늘),양정승,밤하늘의 별을 3,2011.02.27,4583,2010,2,27,1,1
85,그 남자는 반대,달마시안 (DMTN),달마시안 1st Mini Album,2011.02.27,7570,2010,2,27,1,1
86,여자를 울렸으니까,신지,여자를 울렸으니까,2011.02.27,374,2010,2,27,1,1
87,What The Hell,Avril Lavigne,What The Hell,2011.02.27,11885,2010,2,27,1,1
88,그여자,백지영,시크릿 가든 OST Part.1,2011.02.27,29177,2010,2,27,1,1
89,같이 있어줘,"박화요비, 태하",같이 있어줘,2011.02.27,3648,2010,2,27,1,1
90,비밀 (Special Vocal. 박완규),부활,부활 Collaboration Project  '+ (plus)' / +1,2011.02.27,31878,2010,2,27,1,1
91,yayaya,티아라,Vol.2 Temptastic,2011.02.27,6597,2010,2,27,1,1
92,어떻게 니가,배다해,어떻게 니가,2011.02.27,236,2010,2,27,1,1
93,그땐 그땐 그땐,"Supreme Team, 영준",Ames Room,2011.02.27,102118,2010,2,27,1,1
94,Let's Dance,이정(J.Lee),Let's Dance,2011.02.27,523,2010,2,27,1,1
95,Price Tag (Feat. B.o.B.),Jessie J,Price Tag,2011.02.27,31305,2010,2,27,1,1
96,좋아하는 사람이 생겼어요 (With 양정승),크레파스,크레파스,2011.02.27,5168,2010,2,27,1,1
97,BTD (Before The Dawn),인피니트,Evolution,2011.02.27,27839,2010,2,27,1,1
98,어퍼컷 (Feat. 슈프림팀),인순이,어퍼컷,2011.02.27,55,2010,2,27,1,1
99,사랑은 네가 하고 후회는 내가 한다,홍경민,사랑은 네가 하고 후회는 내가 한다 (Digital Single),2011.02.27,284,2010,2,27,1,1
100,훗 (Hoot),소녀시대 (GIRLS' GENERATION),'훗 (Hoot)' The 3rd Mini Album,2011.02.27,23571,2010,2,27,1,1
1,미친거니 (Feat. 방용국),송지은,미친거니,2011.03.06,31241,2011,3,6,2,0
2,TONIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.06,45581,2011,3,6,2,0
3,나만 몰랐던 이야기,아이유,Real+,2011.03.06,107677,2011,3,6,2,0
