rank,title,singer,album,date,like,week
49,사랑..그게 뭔데,지아,사랑..그게 뭔데,2024.02.26 ~ 2024.03.03,43042,5
50,관객이 될게 (I stan U),아이유,The Winning,2024.02.26 ~ 2024.03.03,34031,5
51,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.02.26 ~ 2024.03.03,22422,5
52,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.02.26 ~ 2024.03.03,202590,5
53,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.02.26 ~ 2024.03.03,438895,5
54,해요 (2022),#안녕,해요 (2022),2024.02.26 ~ 2024.03.03,97912,5
55,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.02.26 ~ 2024.03.03,249361,5
56,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.02.26 ~ 2024.03.03,76423,5
57,주저하는 연인들을 위해,잔나비,전설,2024.02.26 ~ 2024.03.03,416855,5
58,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),UNFORGIVEN,2024.02.26 ~ 2024.03.03,116721,5
59,Kitsch,IVE (아이브),I've IVE,2024.02.26 ~ 2024.03.03,157638,5
60,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.26 ~ 2024.03.03,287040,5
61,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.02.26 ~ 2024.03.03,172300,5
62,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.02.26 ~ 2024.03.03,41880,5
63,물론,허각,물론,2024.02.26 ~ 2024.03.03,56688,5
64,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.02.26 ~ 2024.03.03,188432,5
65,"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유,The Winning,2024.02.26 ~ 2024.03.03,27691,5
66,Standing Next to You,정국,GOLDEN,2024.02.26 ~ 2024.03.03,69126,5
67,After LIKE,IVE (아이브),After LIKE,2024.02.26 ~ 2024.03.03,241598,5
68,손오공,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2024.02.26 ~ 2024.03.03,171550,5
69,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album 'SECOND WIND',2024.02.26 ~ 2024.03.03,189258,5
70,OMG,NewJeans,NewJeans 'OMG',2024.02.26 ~ 2024.03.03,200716,5
71,Dangerously,Charlie Puth,Nine Track Mind (Deluxe Edition),2024.02.26 ~ 2024.03.03,209035,5
72,Discord,QWER,1st Single Album 'Harmony from Discord',2024.02.26 ~ 2024.03.03,56143,5
73,우리들의 블루스,임영웅,IM HERO,2024.02.26 ~ 2024.03.03,104437,5
74,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.02.26 ~ 2024.03.03,27279,5
75,모래 알갱이,임영웅,모래 알갱이,2024.02.26 ~ 2024.03.03,59564,5
76,Fast Forward,전소미,GAME PLAN,2024.02.26 ~ 2024.03.03,76086,5
77,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.02.26 ~ 2024.03.03,89123,5
78,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),H1-KEY 1st Mini Album [Rose Blossom],2024.02.26 ~ 2024.03.03,109937,5
79,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.02.26 ~ 2024.03.03,561706,5
80,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN,2024.02.26 ~ 2024.03.03,122400,5
81,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.02.26 ~ 2024.03.03,58526,5
82,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.02.26 ~ 2024.03.03,463005,5
83,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.02.26 ~ 2024.03.03,239228,5
84,다시 만날 수 있을까,임영웅,IM HERO,2024.02.26 ~ 2024.03.03,84925,5
85,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.02.26 ~ 2024.03.03,174425,5
86,나에게 그대만이,탑현,나에게 그대만이,2024.02.26 ~ 2024.03.03,51314,5
87,Do or Die,임영웅,Do or Die,2024.02.26 ~ 2024.03.03,42018,5
88,Bubble,STAYC(스테이씨),TEENFRESH,2024.02.26 ~ 2024.03.03,57797,5
89,I Love You,안세하,I Love You,2024.02.26 ~ 2024.03.03,19440,5
90,Butter,방탄소년단,Butter,2024.02.26 ~ 2024.03.03,296563,5
91,무지개,임영웅,IM HERO,2024.02.26 ~ 2024.03.03,74103,5
92,WAY 4 LUV,PLAVE,ASTERUM : 134-1,2024.02.26 ~ 2024.03.03,38466,5
93,Off The Record,IVE (아이브),I'VE MINE,2024.02.26 ~ 2024.03.03,57439,5
94,Either Way,IVE (아이브),I'VE MINE,2024.02.26 ~ 2024.03.03,75891,5
95,아버지,임영웅,IM HERO,2024.02.26 ~ 2024.03.03,59517,5
96,London Boy,임영웅,Polaroid,2024.02.26 ~ 2024.03.03,60778,5
97,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.02.26 ~ 2024.03.03,135142,5
98,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2024.02.26 ~ 2024.03.03,39656,5
99,Polaroid,임영웅,Polaroid,2024.02.26 ~ 2024.03.03,54686,5
100,인생찬가,임영웅,IM HERO,2024.02.26 ~ 2024.03.03,54561,5
1,밤양갱,비비 (BIBI),밤양갱,2024.03.04 ~ 2024.03.10,133504,1
2,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,2024.03.04 ~ 2024.03.10,114368,1
3,Love wins all,아이유,The Winning,2024.03.04 ~ 2024.03.10,160796,1
4,EASY,LE SSERAFIM (르세라핌),EASY,2024.03.04 ~ 2024.03.10,68378,1
5,나는 아픈 건 딱 질색이니까,(여자)아이들,2,2024.03.04 ~ 2024.03.10,115129,1
6,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.03.04 ~ 2024.03.10,143931,1
7,비의 랩소디,임재현,비의 랩소디,2024.03.04 ~ 2024.03.10,68931,1
8,홀씨,아이유,The Winning,2024.03.04 ~ 2024.03.10,49978,1
9,Love 119,RIIZE,Love 119,2024.03.04 ~ 2024.03.10,95314,1
10,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.03.04 ~ 2024.03.10,114191,1
11,에피소드,이무진,에피소드,2024.03.04 ~ 2024.03.10,68436,1
12,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.03.04 ~ 2024.03.10,98248,1
13,Drama,aespa,Drama - The 4th Mini Album,2024.03.04 ~ 2024.03.10,85818,1
14,헤어지자 말해요,박재정,1집 Alone,2024.03.04 ~ 2024.03.10,169714,1
15,Shopper,아이유,The Winning,2024.03.04 ~ 2024.03.10,40615,1
16,인사,범진,인사,2024.03.04 ~ 2024.03.10,107860,1
17,Super Lady,(여자)아이들,2,2024.03.04 ~ 2024.03.10,34980,1
18,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.03.04 ~ 2024.03.10,36995,1
19,Wife,(여자)아이들,2,2024.03.04 ~ 2024.03.10,32644,1
20,I AM,IVE (아이브),I've IVE,2024.03.04 ~ 2024.03.10,213131,1
21,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.03.04 ~ 2024.03.10,53388,1
22,천상연,이창섭,천상연 (웹툰 '선녀외전' X 이창섭 (LEE CHANGSUB)),2024.03.04 ~ 2024.03.10,47650,1
23,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.03.04 ~ 2024.03.10,208123,1
24,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.03.04 ~ 2024.03.10,295879,1
25,Get A Guitar,RIIZE,Get A Guitar,2024.03.04 ~ 2024.03.10,90308,1
26,Love Lee,AKMU (악뮤),Love Lee,2024.03.04 ~ 2024.03.10,121202,1
27,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.03.04 ~ 2024.03.10,301222,1
28,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.03.04 ~ 2024.03.10,85750,1
29,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.03.04 ~ 2024.03.10,262713,1
30,Baddie,IVE (아이브),I'VE MINE,2024.03.04 ~ 2024.03.10,68660,1
31,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.03.04 ~ 2024.03.10,206592,1
32,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.03.04 ~ 2024.03.10,212198,1
33,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.03.04 ~ 2024.03.10,79716,1
34,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.03.04 ~ 2024.03.10,69423,1
35,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.04 ~ 2024.03.10,287894,1
36,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.03.04 ~ 2024.03.10,162158,1
37,퀸카 (Queencard),(여자)아이들,I feel,2024.03.04 ~ 2024.03.10,143725,1
38,Ditto,NewJeans,NewJeans 'OMG',2024.03.04 ~ 2024.03.10,281588,1
39,후라이의 꿈,AKMU (악뮤),Love Lee,2024.03.04 ~ 2024.03.10,125291,1
40,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.03.04 ~ 2024.03.10,322187,1
41,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.03.04 ~ 2024.03.10,120579,1
42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.03.04 ~ 2024.03.10,436857,1
43,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.03.04 ~ 2024.03.10,37937,1
44,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어,2024.03.04 ~ 2024.03.10,58697,1
45,심(心),DK(디셈버),심(心),2024.03.04 ~ 2024.03.10,78700,1
46,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.03.04 ~ 2024.03.10,39838,1
47,취중고백,김민석,취중고백,2024.03.04 ~ 2024.03.10,183412,1
48,사랑..그게 뭔데,지아,사랑..그게 뭔데,2024.03.04 ~ 2024.03.10,43042,1
49,Spicy,aespa,MY WORLD - The 3rd Mini Album,2024.03.04 ~ 2024.03.10,132588,1
50,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.03.04 ~ 2024.03.10,438895,1
51,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.03.04 ~ 2024.03.10,202590,1
52,주저하는 연인들을 위해,잔나비,전설,2024.03.04 ~ 2024.03.10,416855,1
53,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.03.04 ~ 2024.03.10,22422,1
54,해요 (2022),#안녕,해요 (2022),2024.03.04 ~ 2024.03.10,97912,1
55,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.03.04 ~ 2024.03.10,76423,1
56,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.03.04 ~ 2024.03.10,249361,1
57,관객이 될게 (I stan U),아이유,The Winning,2024.03.04 ~ 2024.03.10,34031,1
58,Smart,LE SSERAFIM (르세라핌),EASY,2024.03.04 ~ 2024.03.10,40957,1
59,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),UNFORGIVEN,2024.03.04 ~ 2024.03.10,116721,1
60,Kitsch,IVE (아이브),I've IVE,2024.03.04 ~ 2024.03.10,157638,1
61,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.03.04 ~ 2024.03.10,188432,1
62,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.03.04 ~ 2024.03.10,41880,1
63,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.03.04 ~ 2024.03.10,172300,1
64,물론,허각,물론,2024.03.04 ~ 2024.03.10,56688,1
65,After LIKE,IVE (아이브),After LIKE,2024.03.04 ~ 2024.03.10,241598,1
66,Standing Next to You,정국,GOLDEN,2024.03.04 ~ 2024.03.10,69126,1
67,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.03.04 ~ 2024.03.10,27279,1
68,Dangerously,Charlie Puth,Nine Track Mind (Deluxe Edition),2024.03.04 ~ 2024.03.10,209035,1
69,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album 'SECOND WIND',2024.03.04 ~ 2024.03.10,189258,1
70,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.04 ~ 2024.03.10,287040,1
71,손오공,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2024.03.04 ~ 2024.03.10,171550,1
72,OMG,NewJeans,NewJeans 'OMG',2024.03.04 ~ 2024.03.10,200716,1
73,우리들의 블루스,임영웅,IM HERO,2024.03.04 ~ 2024.03.10,104437,1
74,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.03.04 ~ 2024.03.10,561706,1
75,Discord,QWER,1st Single Album 'Harmony from Discord',2024.03.04 ~ 2024.03.10,56143,1
76,모래 알갱이,임영웅,모래 알갱이,2024.03.04 ~ 2024.03.10,59564,1
77,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),H1-KEY 1st Mini Album [Rose Blossom],2024.03.04 ~ 2024.03.10,109937,1
78,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN,2024.03.04 ~ 2024.03.10,122400,1
79,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.03.04 ~ 2024.03.10,89123,1
80,Fast Forward,전소미,GAME PLAN,2024.03.04 ~ 2024.03.10,76086,1
81,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.03.04 ~ 2024.03.10,463005,1
82,"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유,The Winning,2024.03.04 ~ 2024.03.10,27691,1
83,다시 만날 수 있을까,임영웅,IM HERO,2024.03.04 ~ 2024.03.10,84925,1
84,WAY 4 LUV,PLAVE,ASTERUM : 134-1,2024.03.04 ~ 2024.03.10,38466,1
85,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.03.04 ~ 2024.03.10,174425,1
86,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.03.04 ~ 2024.03.10,58526,1
87,Do or Die,임영웅,Do or Die,2024.03.04 ~ 2024.03.10,42018,1
88,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.04 ~ 2024.03.10,239228,1
89,Butter,방탄소년단,Butter,2024.03.04 ~ 2024.03.10,296563,1
90,무지개,임영웅,IM HERO,2024.03.04 ~ 2024.03.10,74103,1
91,나에게 그대만이,탑현,나에게 그대만이,2024.03.04 ~ 2024.03.10,51314,1
92,Bubble,STAYC(스테이씨),TEENFRESH,2024.03.04 ~ 2024.03.10,57797,1
93,아버지,임영웅,IM HERO,2024.03.04 ~ 2024.03.10,59517,1
94,London Boy,임영웅,Polaroid,2024.03.04 ~ 2024.03.10,60778,1
95,봄이 와도,로이킴,봄이 와도,2024.03.04 ~ 2024.03.10,21319,1
96,I Love You,안세하,I Love You,2024.03.04 ~ 2024.03.10,19440,1
97,Polaroid,임영웅,Polaroid,2024.03.04 ~ 2024.03.10,54686,1
98,Off The Record,IVE (아이브),I'VE MINE,2024.03.04 ~ 2024.03.10,57439,1
99,인생찬가,임영웅,IM HERO,2024.03.04 ~ 2024.03.10,54561,1
100,Either Way,IVE (아이브),I'VE MINE,2024.03.04 ~ 2024.03.10,75891,1
1,밤양갱,비비 (BIBI),밤양갱,2024.03.11 ~ 2024.03.17,133504,2
2,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,2024.03.11 ~ 2024.03.17,114368,2
3,나는 아픈 건 딱 질색이니까,(여자)아이들,2,2024.03.11 ~ 2024.03.17,115129,2
4,EASY,LE SSERAFIM (르세라핌),EASY,2024.03.11 ~ 2024.03.17,68378,2
5,Love wins all,아이유,The Winning,2024.03.11 ~ 2024.03.17,160796,2
6,비의 랩소디,임재현,비의 랩소디,2024.03.11 ~ 2024.03.17,68931,2
7,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.03.11 ~ 2024.03.17,143931,2
8,홀씨,아이유,The Winning,2024.03.11 ~ 2024.03.17,49978,2
9,Love 119,RIIZE,Love 119,2024.03.11 ~ 2024.03.17,95314,2
10,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.03.11 ~ 2024.03.17,98249,2
11,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.03.11 ~ 2024.03.17,114191,2
12,에피소드,이무진,에피소드,2024.03.11 ~ 2024.03.17,68436,2
13,헤어지자 말해요,박재정,1집 Alone,2024.03.11 ~ 2024.03.17,169714,2
14,Drama,aespa,Drama - The 4th Mini Album,2024.03.11 ~ 2024.03.17,85818,2
15,천상연,이창섭,천상연 (웹툰 '선녀외전' X 이창섭 (LEE CHANGSUB)),2024.03.11 ~ 2024.03.17,47650,2
16,인사,범진,인사,2024.03.11 ~ 2024.03.17,107860,2
17,Smart,LE SSERAFIM (르세라핌),EASY,2024.03.11 ~ 2024.03.17,40957,2
18,Shopper,아이유,The Winning,2024.03.11 ~ 2024.03.17,40615,2
19,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.03.11 ~ 2024.03.17,36995,2
20,Super Lady,(여자)아이들,2,2024.03.11 ~ 2024.03.17,34980,2
21,I AM,IVE (아이브),I've IVE,2024.03.11 ~ 2024.03.17,213131,2
22,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.03.11 ~ 2024.03.17,53388,2
23,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.03.11 ~ 2024.03.17,208123,2
24,Wife,(여자)아이들,2,2024.03.11 ~ 2024.03.17,32644,2
25,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.03.11 ~ 2024.03.17,295879,2
26,Love Lee,AKMU (악뮤),Love Lee,2024.03.11 ~ 2024.03.17,121202,2
27,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.03.11 ~ 2024.03.17,301222,2
28,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.03.11 ~ 2024.03.17,206592,2
29,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.03.11 ~ 2024.03.17,262713,2
30,Get A Guitar,RIIZE,Get A Guitar,2024.03.11 ~ 2024.03.17,90308,2
31,Baddie,IVE (아이브),I'VE MINE,2024.03.11 ~ 2024.03.17,68660,2
32,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.03.11 ~ 2024.03.17,85750,2
33,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.03.11 ~ 2024.03.17,287894,2
34,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.03.11 ~ 2024.03.17,212198,2
35,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.03.11 ~ 2024.03.17,79716,2
36,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.03.11 ~ 2024.03.17,162158,2
37,퀸카 (Queencard),(여자)아이들,I feel,2024.03.11 ~ 2024.03.17,143725,2
38,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.03.11 ~ 2024.03.17,69423,2
39,Ditto,NewJeans,NewJeans 'OMG',2024.03.11 ~ 2024.03.17,281588,2
40,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.03.11 ~ 2024.03.17,37937,2
41,후라이의 꿈,AKMU (악뮤),Love Lee,2024.03.11 ~ 2024.03.17,125291,2
42,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.03.11 ~ 2024.03.17,322187,2
43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.03.11 ~ 2024.03.17,436857,2
44,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.03.11 ~ 2024.03.17,120580,2
45,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어,2024.03.11 ~ 2024.03.17,58697,2
46,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.03.11 ~ 2024.03.17,39838,2
47,심(心),DK(디셈버),심(心),2024.03.11 ~ 2024.03.17,78700,2
48,취중고백,김민석,취중고백,2024.03.11 ~ 2024.03.17,183412,2
49,주저하는 연인들을 위해,잔나비,전설,2024.03.11 ~ 2024.03.17,416855,2
50,사랑..그게 뭔데,지아,사랑..그게 뭔데,2024.03.11 ~ 2024.03.17,43042,2
51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.03.11 ~ 2024.03.17,438895,2
52,Spicy,aespa,MY WORLD - The 3rd Mini Album,2024.03.11 ~ 2024.03.17,132588,2
53,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.03.11 ~ 2024.03.17,202590,2
54,해요 (2022),#안녕,해요 (2022),2024.03.11 ~ 2024.03.17,97912,2
55,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.03.11 ~ 2024.03.17,249361,2
56,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.03.11 ~ 2024.03.17,76423,2
57,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.03.11 ~ 2024.03.17,22422,2
58,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),UNFORGIVEN,2024.03.11 ~ 2024.03.17,116721,2
59,Kitsch,IVE (아이브),I've IVE,2024.03.11 ~ 2024.03.17,157638,2
60,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.03.11 ~ 2024.03.17,188432,2
61,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.03.11 ~ 2024.03.17,561706,2
62,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.03.11 ~ 2024.03.17,172300,2
63,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.03.11 ~ 2024.03.17,41880,2
64,물론,허각,물론,2024.03.11 ~ 2024.03.17,56688,2
65,After LIKE,IVE (아이브),After LIKE,2024.03.11 ~ 2024.03.17,241598,2
66,관객이 될게 (I stan U),아이유,The Winning,2024.03.11 ~ 2024.03.17,34031,2
67,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album 'SECOND WIND',2024.03.11 ~ 2024.03.17,189258,2
68,Dangerously,Charlie Puth,Nine Track Mind (Deluxe Edition),2024.03.11 ~ 2024.03.17,209035,2
69,손오공,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2024.03.11 ~ 2024.03.17,171550,2
70,OMG,NewJeans,NewJeans 'OMG',2024.03.11 ~ 2024.03.17,200716,2
71,Standing Next to You,정국,GOLDEN,2024.03.11 ~ 2024.03.17,69126,2
72,우리들의 블루스,임영웅,IM HERO,2024.03.11 ~ 2024.03.17,104437,2
73,WAY 4 LUV,PLAVE,ASTERUM : 134-1,2024.03.11 ~ 2024.03.17,38466,2
74,Discord,QWER,1st Single Album 'Harmony from Discord',2024.03.11 ~ 2024.03.17,56143,2
75,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.03.11 ~ 2024.03.17,27279,2
76,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),H1-KEY 1st Mini Album [Rose Blossom],2024.03.11 ~ 2024.03.17,109937,2
77,모래 알갱이,임영웅,모래 알갱이,2024.03.11 ~ 2024.03.17,59564,2
78,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.11 ~ 2024.03.17,287040,2
79,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.03.11 ~ 2024.03.17,463005,2
80,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN,2024.03.11 ~ 2024.03.17,122400,2
81,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.03.11 ~ 2024.03.17,89123,2
82,Fast Forward,전소미,GAME PLAN,2024.03.11 ~ 2024.03.17,76086,2
83,다시 만날 수 있을까,임영웅,IM HERO,2024.03.11 ~ 2024.03.17,84925,2
84,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.03.11 ~ 2024.03.17,174425,2
85,Do or Die,임영웅,Do or Die,2024.03.11 ~ 2024.03.17,42018,2
86,Butter,방탄소년단,Butter,2024.03.11 ~ 2024.03.17,296563,2
87,봄이 와도,로이킴,봄이 와도,2024.03.11 ~ 2024.03.17,21319,2
88,"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유,The Winning,2024.03.11 ~ 2024.03.17,27691,2
