rank,title,singer,album,date,like
28,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.05.15.03,249361
33,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.05.15.03,212198
34,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.05.15.03,206592
39,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.05.15.03,295879
45,해요 (2022),#안녕,해요 (2022),2023.05.15.03,97913
47,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.05.15.03,283178
53,취중고백,김민석,취중고백,2023.05.15.03,183413
55,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.05.15.03,463005
57,우리들의 블루스,임영웅,IM HERO,2023.05.15.03,104437
62,ELEVEN,IVE (아이브),ELEVEN,2023.05.15.03,192152
66,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.05.15.03,188433
73,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.05.15.03,561706
74,다시 만날 수 있을까,임영웅,IM HERO,2023.05.15.03,84925
77,Butter,방탄소년단,Butter,2023.05.15.03,296563
78,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.05.15.03,174425
80,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.05.15.03,438895
81,Permission to Dance,방탄소년단,Butter / Permission to Dance,2023.05.15.03,230596
85,London Boy,임영웅,Polaroid,2023.05.15.03,60778
89,무지개,임영웅,IM HERO,2023.05.15.03,74103
90,Polaroid,임영웅,Polaroid,2023.05.15.03,54686
91,Off My Face,Justin Bieber,Justice (The Complete Edition),2023.05.15.03,190151
93,아버지,임영웅,IM HERO,2023.05.15.03,59517
9,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.05.22.04,287893
10,Ditto,NewJeans,NewJeans 'OMG',2023.05.22.04,281587
16,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.05.22.04,322187
20,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.05.22.04,202590
24,After LIKE,IVE (아이브),After LIKE,2023.05.22.04,241598
27,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.05.22.04,249361
28,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.05.22.04,239228
34,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.05.22.04,212198
36,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.05.22.04,206592
37,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.05.22.04,295879
46,해요 (2022),#안녕,해요 (2022),2023.05.22.04,97913
51,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.05.22.04,283178
53,취중고백,김민석,취중고백,2023.05.22.04,183413
55,우리들의 블루스,임영웅,IM HERO,2023.05.22.04,104437
59,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.05.22.04,463005
62,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.05.22.04,188433
63,ELEVEN,IVE (아이브),ELEVEN,2023.05.22.04,192152
71,다시 만날 수 있을까,임영웅,IM HERO,2023.05.22.04,84925
75,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.05.22.04,561706
77,Butter,방탄소년단,Butter,2023.05.22.04,296563
81,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.05.22.04,174425
83,London Boy,임영웅,Polaroid,2023.05.22.04,60778
84,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.05.22.04,438895
85,Permission to Dance,방탄소년단,Butter / Permission to Dance,2023.05.22.04,230596
87,Polaroid,임영웅,Polaroid,2023.05.22.04,54686
88,무지개,임영웅,IM HERO,2023.05.22.04,74103
90,아버지,임영웅,IM HERO,2023.05.22.04,59517
92,Off My Face,Justin Bieber,Justice (The Complete Edition),2023.05.22.04,190151
11,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.04.01,287039
22,Ditto,NewJeans,NewJeans 'OMG',2023.12.04.01,281587
24,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.04.01,236566
26,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.04.01,287893
27,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.12.04.01,295879
30,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.12.04.01,212198
32,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.04.01,265321
34,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2023.12.04.01,436857
35,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.04.01,246443
39,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.12.04.01,322187
42,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.12.04.01,206593
47,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.12.04.01,202590
49,취중고백,김민석,취중고백,2023.12.04.01,183413
51,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.12.04.01,249361
53,주저하는 연인들을 위해,잔나비,전설,2023.12.04.01,416857
54,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.04.01,171262
55,After LIKE,IVE (아이브),After LIKE,2023.12.04.01,241598
57,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.12.04.01,188433
58,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.04.01,239228
59,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.04.01,70453
60,해요 (2022),#안녕,해요 (2022),2023.12.04.01,97913
65,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.04.01,180205
69,우리들의 블루스,임영웅,IM HERO,2023.12.04.01,104437
75,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.12.04.01,283178
76,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.12.04.01,463005
77,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.12.04.01,438895
79,다시 만날 수 있을까,임영웅,IM HERO,2023.12.04.01,84925
82,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.12.04.01,174425
87,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.12.04.01,561706
91,Butter,방탄소년단,Butter,2023.12.04.01,296563
92,무지개,임영웅,IM HERO,2023.12.04.01,74103
95,London Boy,임영웅,Polaroid,2023.12.04.01,60778
97,아버지,임영웅,IM HERO,2023.12.04.01,59517
99,Polaroid,임영웅,Polaroid,2023.12.04.01,54686
100,인생찬가,임영웅,IM HERO,2023.12.04.01,54561
4,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.11.02,287039
14,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.11.02,236566
20,Ditto,NewJeans,NewJeans 'OMG',2023.12.11.02,281587
23,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.11.02,265321
25,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.12.11.02,295879
27,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.11.02,287893
28,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.11.02,246443
31,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.12.11.02,212198
34,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.11.02,171262
35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2023.12.11.02,436857
36,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.12.11.02,322187
39,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.12.11.02,206593
42,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.11.02,180205
44,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.11.02,70453
52,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.12.11.02,202590
54,취중고백,김민석,취중고백,2023.12.11.02,183413
57,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.12.11.02,249362
58,주저하는 연인들을 위해,잔나비,전설,2023.12.11.02,416857
59,After LIKE,IVE (아이브),After LIKE,2023.12.11.02,241598
60,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.12.11.02,188433
62,해요 (2022),#안녕,해요 (2022),2023.12.11.02,97913
63,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.11.02,239228
65,우리들의 블루스,임영웅,IM HERO,2023.12.11.02,104437
71,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.12.11.02,438895
75,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.12.11.02,463005
77,다시 만날 수 있을까,임영웅,IM HERO,2023.12.11.02,84925
78,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.12.11.02,283178
79,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.12.11.02,174425
81,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.12.11.02,561706
86,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2023.12.11.02,135143
89,무지개,임영웅,IM HERO,2023.12.11.02,74103
92,Butter,방탄소년단,Butter,2023.12.11.02,296563
94,아버지,임영웅,IM HERO,2023.12.11.02,59517
95,London Boy,임영웅,Polaroid,2023.12.11.02,60778
100,Polaroid,임영웅,Polaroid,2023.12.11.02,54686
1,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.18.03,287039
5,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.18.03,236566
9,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.18.03,265321
10,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.18.03,246443
12,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.18.03,171262
15,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.18.03,180205
20,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.18.03,70453
21,Ditto,NewJeans,NewJeans 'OMG',2023.12.18.03,281587
27,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.12.18.03,295879
31,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.18.03,287893
34,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.12.18.03,212198
37,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2023.12.18.03,436857
39,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.12.18.03,322187
42,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.12.18.03,206593
43,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2023.12.18.03,135143
55,취중고백,김민석,취중고백,2023.12.18.03,183413
56,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2023.12.18.03,79477
57,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.12.18.03,202590
59,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.12.18.03,249362
60,Underneath The Tree,Kelly Clarkson,Wrapped In Red (Deluxe Version),2023.12.18.03,59742
62,주저하는 연인들을 위해,잔나비,전설,2023.12.18.03,416857
63,After LIKE,IVE (아이브),After LIKE,2023.12.18.03,241598
64,해요 (2022),#안녕,해요 (2022),2023.12.18.03,97913
65,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.12.18.03,188433
68,우리들의 블루스,임영웅,IM HERO,2023.12.18.03,104437
70,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.18.03,239228
72,Make It To Christmas,Alessia Cara,Make It To Christmas,2023.12.18.03,59764
78,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.12.18.03,438895
79,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.12.18.03,463005
80,다시 만날 수 있을까,임영웅,IM HERO,2023.12.18.03,84925
83,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.12.18.03,561706
84,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.12.18.03,174425
85,Text Me Merry Christmas (Feat. Kristen Bell),Straight No Chaser,Under The Influence: Holiday Edition,2023.12.18.03,73545
90,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.12.18.03,283178
91,Butter,방탄소년단,Butter,2023.12.18.03,296563
92,무지개,임영웅,IM HERO,2023.12.18.03,74103
97,Last Christmas,WHAM!,George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack (영화 '라스트 크리스마스' OST),2023.12.18.03,27680
98,아버지,임영웅,IM HERO,2023.12.18.03,59517
100,London Boy,임영웅,Polaroid,2023.12.18.03,60778
2,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.25.04,287039
17,Ditto,NewJeans,NewJeans 'OMG',2023.12.25.04,281587
20,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2023.12.25.04,295879
22,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.25.04,265321
23,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.25.04,287893
25,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.25.04,236566
29,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2023.12.25.04,212198
30,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.25.04,171262
35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2023.12.25.04,436857
37,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.25.04,246443
40,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2023.12.25.04,322187
41,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.25.04,180205
42,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2023.12.25.04,206593
49,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2023.12.25.04,135143
53,취중고백,김민석,취중고백,2023.12.25.04,183413
55,LOVE DIVE,IVE (아이브),LOVE DIVE,2023.12.25.04,249362
57,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2023.12.25.04,202590
59,After LIKE,IVE (아이브),After LIKE,2023.12.25.04,241598
61,주저하는 연인들을 위해,잔나비,전설,2023.12.25.04,416857
62,해요 (2022),#안녕,해요 (2022),2023.12.25.04,97913
63,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2023.12.25.04,188433
64,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.25.04,70453
66,우리들의 블루스,임영웅,IM HERO,2023.12.25.04,104437
69,Dynamite,방탄소년단,Dynamite (DayTime Version),2023.12.25.04,463005
70,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2023.12.25.04,438895
72,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2023.12.25.04,239228
78,봄날,방탄소년단,YOU NEVER WALK ALONE,2023.12.25.04,561706
79,다시 만날 수 있을까,임영웅,IM HERO,2023.12.25.04,84925
81,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2023.12.25.04,174425
83,Butter,방탄소년단,Butter,2023.12.25.04,296563
86,무지개,임영웅,IM HERO,2023.12.25.04,74103
88,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2023.12.25.04,79477
90,아버지,임영웅,IM HERO,2023.12.25.04,59517
91,London Boy,임영웅,Polaroid,2023.12.25.04,60778
92,STAY,"The Kid LAROI, Justin Bieber",Stay,2023.12.25.04,283178
96,Polaroid,임영웅,Polaroid,2023.12.25.04,54686
98,인생찬가,임영웅,IM HERO,2023.12.25.04,54561
5,ELEVEN,IVE (아이브),ELEVEN,2022.01.03.01,192152
6,취중고백,김민석,취중고백,2022.01.03.01,183413
7,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2022.01.03.01,212198
9,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2022.01.03.01,135143
10,strawberry moon,아이유,strawberry moon,2022.01.03.01,230907
11,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2022.01.03.01,188433
13,드라마,아이유,조각집,2022.01.03.01,190579
15,신호등,이무진,신호등,2022.01.03.01,302824
17,STAY,"The Kid LAROI, Justin Bieber",Stay,2022.01.03.01,283178
29,Butter,방탄소년단,Butter,2022.01.03.01,296563
32,Permission to Dance,방탄소년단,Butter / Permission to Dance,2022.01.03.01,230596
37,Dynamite,방탄소년단,Dynamite (DayTime Version),2022.01.03.01,463005
44,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2022.01.03.01,230591
46,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2022.01.03.01,174425
49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2022.01.03.01,436857
54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2022.01.03.01,438895
59,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2022.01.03.01,216257
63,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.01.03.01,265321
64,Blueming,아이유,Love poem,2022.01.03.01,364438
65,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,2022.01.03.01,289430
66,Off My Face,Justin Bieber,Justice (The Complete Edition),2022.01.03.01,190151
75,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),2022.01.03.01,243478
77,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2022.01.03.01,295879
78,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,2022.01.03.01,96484
79,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.01.03.01,246443
81,봄날,방탄소년단,YOU NEVER WALK ALONE,2022.01.03.01,561706
84,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2022.01.03.01,445220
88,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2022.01.03.01,236566
90,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, 방탄소년단",Savage Love (Laxed - Siren Beat) [BTS Remix],2022.01.03.01,208063
95,Life Goes On,방탄소년단,BE,2022.01.03.01,245678
97,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2022.01.03.01,180205
98,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,2022.01.03.01,399766
1,취중고백,김민석,취중고백,2022.01.10.02,183413
5,ELEVEN,IVE (아이브),ELEVEN,2022.01.10.02,192152
6,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2022.01.10.02,212198
9,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2022.01.10.02,135143
11,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2022.01.10.02,188433
12,strawberry moon,아이유,strawberry moon,2022.01.10.02,230907
13,신호등,이무진,신호등,2022.01.10.02,302824
14,STAY,"The Kid LAROI, Justin Bieber",Stay,2022.01.10.02,283178
17,드라마,아이유,조각집,2022.01.10.02,190579
29,Butter,방탄소년단,Butter,2022.01.10.02,296563
34,Permission to Dance,방탄소년단,Butter / Permission to Dance,2022.01.10.02,230596
