rank,title,singer,album,date,like,year,month,day,week,season
31,가슴이 뭉클,씨야,개인의 취향 OST Part.2,2010.05.09.02,6552,2010,5,9,2,0
32,그대를 사랑하는 10가지 이유,이석훈,인사,2010.05.09.02,104727,2010,5,9,2,0
36,너뿐이야,Ab 에비뉴,너뿐이야,2010.05.09.02,313,2010,5,9,2,0
38,사랑에 아파한 날들 (Duet. 윤하),임재범,사랑에 아파한 날들,2010.05.09.02,2781,2010,5,9,2,0
39,버스가 떠난 뒤에,"케이윌, 미료",인사 - 연·애·별,2010.05.09.02,3487,2010,5,9,2,0
41,Goodbye My Princess,먼데이 키즈 (Monday Kiz),검사 프린세스 OST,2010.05.09.02,5488,2010,5,9,2,0
42,선물 (Feat. 은지원),케이윌,선물,2010.05.09.02,28796,2010,5,9,2,0
44,사랑이 올까요 (With 백지영),"마이티 마우스, 백지영",사랑이 올까요 (Digital Single),2010.05.09.02,15497,2010,5,9,2,0
45,결국 제자리,슬기,결국 제자리,2010.05.09.02,2206,2010,5,9,2,0
46,남자답게,바비 킴,Heart & Soul,2010.05.09.02,1206,2010,5,9,2,0
47,잘가요 로맨스,서인영,Lov-Elly,2010.05.09.02,7047,2010,5,9,2,0
48,Super Soul,길학미,Super Soul,2010.05.09.02,1548,2010,5,9,2,0
49,너 없으면 죽어,최현준 (V.O.S),Rainbow Piano,2010.05.09.02,558,2010,5,9,2,0
50,We're With You,카라,We're With You,2010.05.09.02,2342,2010,5,9,2,0
51,말도 안돼,윤하 (YOUNHA),개인의 취향 OST Part.1,2010.05.09.02,15799,2010,5,9,2,0
52,나쁜 버릇,지아,나쁜 버릇,2010.05.09.02,7926,2010,5,9,2,0
54,자기야 여보야 사랑아,린,6th Part 2 'Candy Train',2010.05.09.02,42601,2010,5,9,2,0
55,Easy (Sincere Ver.),비스트,Easy (Sincere Ver.),2010.05.09.02,9273,2010,5,9,2,0
56,마음의 병,H2,마음의 병,2010.05.09.02,1935,2010,5,9,2,0
58,아무도 모르죠,가비엔제이,신이라 불리운 사나이 OST,2010.05.09.02,1095,2010,5,9,2,0
60,미워요,정인,정인 From Andromeda,2010.05.09.02,80983,2010,5,9,2,0
61,그대라는 날개,김태우,개인의 취향 OST Part.4,2010.05.09.02,1061,2010,5,9,2,0
62,첫사랑 (Duet. Baby G),태사비애,가슴속에 핀 꽃처럼,2010.05.09.02,106,2010,5,9,2,0
63,뒤돌아봐,JOO,신데렐라 언니 OST,2010.05.09.02,8040,2010,5,9,2,0
65,Nothin' On You (Feat. Bruno Mars),B.o.B,Nothin' On You (Feat. Bruno Mars),2010.05.09.02,69052,2010,5,9,2,0
67,떠나지마 (Feat. 백찬),다비치,Innocence,2010.05.09.02,1825,2010,5,9,2,0
68,쉐이크 (Shake)!,이비아,Must Have Mini Album,2010.05.09.02,3132,2010,5,9,2,0
69,뭐라고 (New Ver.),유키스,뭐라고,2010.05.09.02,186,2010,5,9,2,0
70,그네 (Feat. 개리 Of 리쌍),이효리,H-Logic,2010.05.09.02,184,2010,5,9,2,0
72,술김에...,은지원,술김에...,2010.05.09.02,5554,2010,5,9,2,0
73,황야의 무법자,"현아, 낯선",E-Tribe Project Album (201004),2010.05.09.02,605,2010,5,9,2,0
74,죄인,이은미,소리 위를 걷다 2,2010.05.09.02,342,2010,5,9,2,0
75,웃으며 안녕,소야앤썬,웃으며 안녕,2010.05.09.02,12232,2010,5,9,2,0
76,수상한 남자,이정현,Lee Jung Hyun 007th,2010.05.09.02,779,2010,5,9,2,0
77,기다리다 미쳐,빅마마,5,2010.05.09.02,3380,2010,5,9,2,0
78,사랑 만들기,4minute,개인의 취향 OST Part.3,2010.05.09.02,2650,2010,5,9,2,0
79,Never Forget,브라운 아이드 소울,Love Ballad / Never Forget,2010.05.09.02,1157,2010,5,9,2,0
80,승리의 함성 (The Shouts Of Reds Part2) (Feat. 김연아),"BIGBANG (빅뱅), 트랜스픽션",승리의 함성 (The Shouts Of Reds Part2),2010.05.09.02,11104,2010,5,9,2,0
82,래퍼들이 헤어지는 방법 (Feat.구지성),데프콘,Macho Museum,2010.05.09.02,7847,2010,5,9,2,0
83,새 남자친구,박혜경,새 남자친구,2010.05.09.02,1372,2010,5,9,2,0
84,왜..하필,먼데이 키즈 (Monday Kiz),New Sentimental,2010.05.09.02,831,2010,5,9,2,0
85,Heartbreaker (Feat. Flo Rida),G-DRAGON,Shine A Light,2010.05.09.02,8302,2010,5,9,2,0
86,"Bring It Back (Feat. 베카 Of 애프터스쿨, 전지윤 Of 포미닛)",이효리,H-Logic,2010.05.09.02,89,2010,5,9,2,0
87,밤하늘의 별을... (With KCM & No Noo),양정승,Generation,2010.05.09.02,90549,2010,5,9,2,0
88,쿨하지 못해 미안해 (No Cool I'm Sorry),UV,Do You Wanna Be Cool?,2010.05.09.02,8392,2010,5,9,2,0
89,Fine (드라마 '개인의 취향' 삽입곡),Tiago Iorc,Let Yourself In,2010.05.09.02,12035,2010,5,9,2,0
90,"불러본다 (Vocal By 루나, 크리스탈)",f(x),신데렐라 언니 OST,2010.05.09.02,8574,2010,5,9,2,0
91,첫키스,다비치,Innocence,2010.05.09.02,1217,2010,5,9,2,0
92,Magic (FOI 2010 주제곡),브라운아이드걸스,Festa On Ice 2010 스페셜 앨범,2010.05.09.02,705,2010,5,9,2,0
93,사랑맛,"김용준, 제이미",Love Taste,2010.05.09.02,277,2010,5,9,2,0
94,Don't Stop Can't Stop,2PM,Don't Stop Can't Stop,2010.05.09.02,3138,2010,5,9,2,0
95,Airplanes (Feat. Hayley Williams Of Paramore),B.o.B,Airplanes (Feat. Hayley Williams Of Paramore),2010.05.09.02,14188,2010,5,9,2,0
96,I'm Back,이효리,H-Logic,2010.05.09.02,89,2010,5,9,2,0
98,Run,에픽하이 (EPIK HIGH),Epilogue,2010.05.09.02,10695,2010,5,9,2,0
99,별이 빛나는 밤에,바이브,Vibe In Praha,2010.05.09.02,16947,2010,5,9,2,0
1,2 Different Tears,원더걸스,2 Different Tears,2010.05.16.03,20683,2010,5,16,3,0
2,시간아 멈춰라,다비치,Innocence,2010.05.16.03,29794,2010,5,16,3,0
3,다시 와주라,바이브,Vibe In Praha,2010.05.16.03,43413,2010,5,16,3,0
4,NU 예삐오 (NU ABO),f(x),NU 예삐오,2010.05.16.03,31233,2010,5,16,3,0
5,고백,뜨거운 감자,시소,2010.05.16.03,89696,2010,5,16,3,0
6,사랑해 U,서인국,Just Beginning,2010.05.16.03,12500,2010,5,16,3,0
7,이별이 온다,에이트,The Bridge,2010.05.16.03,6671,2010,5,16,3,0
8,Love Ballad,브라운 아이드 소울,Love Ballad / Never Forget,2010.05.16.03,33526,2010,5,16,3,0
9,버스가 떠난 뒤에,"케이윌, 미료",인사 - 연·애·별,2010.05.16.03,3487,2010,5,16,3,0
10,흩어져,먼데이 키즈 (Monday Kiz),New Sentimental,2010.05.16.03,5563,2010,5,16,3,0
11,Without U,2PM,Don't Stop Can't Stop,2010.05.16.03,9082,2010,5,16,3,0
12,이 거지같은 말 (With 정엽 Of 브라운 아이드 소울),서영은,With,2010.05.16.03,10039,2010,5,16,3,0
13,Magic,시크릿,Secret Time,2010.05.16.03,11188,2010,5,16,3,0
14,Y,엠블랙,Y,2010.05.16.03,8315,2010,5,16,3,0
15,자기야 여보야 사랑아,린,6th Part 2 'Candy Train',2010.05.16.03,42601,2010,5,16,3,0
16,HUH,4minute,Hit Your Heart,2010.05.16.03,8274,2010,5,16,3,0
17,미인아,SUPER JUNIOR (슈퍼주니어),'미인아(Bonamana)' The 4th Album,2010.05.16.03,8732,2010,5,16,3,0
18,별이될께,디셈버,Tears In Heaven,2010.05.16.03,26839,2010,5,16,3,0
19,남자라서,거미,Loveless,2010.05.16.03,8946,2010,5,16,3,0
20,Chitty Chitty Bang Bang (Feat. Ceejay Of Freshboyz),이효리,H-Logic,2010.05.16.03,14715,2010,5,16,3,0
21,사랑을 못해 이별을 못해,다비치,Innocence,2010.05.16.03,7565,2010,5,16,3,0
22,널 붙잡을 노래,비,Back To The Basic,2010.05.16.03,17268,2010,5,16,3,0
23,뱅(Bang) !,애프터스쿨,Bang!,2010.05.16.03,19168,2010,5,16,3,0
24,사랑 빛,CNBLUE (씨엔블루),Bluelove,2010.05.16.03,43458,2010,5,16,3,0
25,잘가요 로맨스,서인영,Lov-Elly,2010.05.16.03,7047,2010,5,16,3,0
26,너 아니면 안돼,예성 (YESUNG),신데렐라 언니 OST,2010.05.16.03,30355,2010,5,16,3,0
27,Hip Song,비,Back To The Basic,2010.05.16.03,9598,2010,5,16,3,0
28,사랑은 없다,거미,사랑은 없다,2010.05.16.03,2594,2010,5,16,3,0
29,술병 (With 타이거JK),하하,술병,2010.05.16.03,5696,2010,5,16,3,0
30,기념사진,엠투엠 (M To M),기념사진,2010.05.16.03,3026,2010,5,16,3,0
31,Run Devil Run,소녀시대 (GIRLS' GENERATION),'Run Devil Run' The 2nd Album (Repackage),2010.05.16.03,25675,2010,5,16,3,0
32,잘못했어,2am,잘못했어,2010.05.16.03,8562,2010,5,16,3,0
33,페이지원,"SG 워너비, 옥주현",커피하우스 OST Part.2,2010.05.16.03,3871,2010,5,16,3,0
35,바보처럼,2am,개인의 취향 OST,2010.05.16.03,3441,2010,5,16,3,0
36,비켜줄께,브라운 아이드 소울,비켜줄께 / Blowin My Mind,2010.05.16.03,20055,2010,5,16,3,0
39,새 남자친구,박혜경,새 남자친구,2010.05.16.03,1372,2010,5,16,3,0
41,가슴이 뭉클,씨야,개인의 취향 OST Part.2,2010.05.16.03,6552,2010,5,16,3,0
43,그대를 사랑하는 10가지 이유,이석훈,인사,2010.05.16.03,104727,2010,5,16,3,0
45,Goodbye My Princess,먼데이 키즈 (Monday Kiz),검사 프린세스 OST,2010.05.16.03,5488,2010,5,16,3,0
46,1초 2초,럼블피쉬,I Am Me,2010.05.16.03,332,2010,5,16,3,0
48,결국 제자리,슬기,결국 제자리,2010.05.16.03,2206,2010,5,16,3,0
49,사랑에 아파한 날들 (Duet. 윤하),임재범,사랑에 아파한 날들,2010.05.16.03,2781,2010,5,16,3,0
50,사랑은 전쟁이다 (Feat. 아웃사이더),길미,The Bridge Of Love Actually,2010.05.16.03,3705,2010,5,16,3,0
51,Love Is...,"제아, 미료",블루 브랜드 Trauma Part 1,2010.05.16.03,496,2010,5,16,3,0
52,선물 (Feat. 은지원),케이윌,선물,2010.05.16.03,28796,2010,5,16,3,0
53,사랑이 올까요 (With 백지영),"마이티 마우스, 백지영",사랑이 올까요 (Digital Single),2010.05.16.03,15497,2010,5,16,3,0
54,사랑맛,"김용준, 제이미",Love Taste,2010.05.16.03,277,2010,5,16,3,0
55,"STAR (Feat. 창민, 진운 Of 2AM)",에이트,The Bridge,2010.05.16.03,314,2010,5,16,3,0
56,Super Soul,길학미,Super Soul,2010.05.16.03,1548,2010,5,16,3,0
57,너뿐이야,Ab 에비뉴,너뿐이야,2010.05.16.03,313,2010,5,16,3,0
58,남자답게,바비 킴,Heart & Soul,2010.05.16.03,1206,2010,5,16,3,0
59,Love,CNBLUE (씨엔블루),Bluelove,2010.05.16.03,21386,2010,5,16,3,0
60,Nothin' On You (Feat. Bruno Mars),B.o.B,Nothin' On You (Feat. Bruno Mars),2010.05.16.03,69052,2010,5,16,3,0
61,미친거니,바이브,Vibe In Praha,2010.05.16.03,38986,2010,5,16,3,0
63,별이 빛나는 밤에,바이브,Vibe In Praha,2010.05.16.03,16947,2010,5,16,3,0
64,We're With You,카라,We're With You,2010.05.16.03,2342,2010,5,16,3,0
65,말도 안돼,윤하 (YOUNHA),개인의 취향 OST Part.1,2010.05.16.03,15799,2010,5,16,3,0
66,어쩌지,럼블피쉬,I Am Me,2010.05.16.03,765,2010,5,16,3,0
67,나쁜 버릇,지아,나쁜 버릇,2010.05.16.03,7926,2010,5,16,3,0
69,수상한 남자,이정현,Lee Jung Hyun 007th,2010.05.16.03,779,2010,5,16,3,0
70,좋은 오빠 동생으로만,바이브,Vibe In Praha,2010.05.16.03,13599,2010,5,16,3,0
71,너 없으면 죽어,최현준 (V.O.S),Rainbow Piano,2010.05.16.03,558,2010,5,16,3,0
73,Not Afraid,Eminem,Not Afraid,2010.05.16.03,3866,2010,5,16,3,0
74,쉐이크 (Shake)!,이비아,Must Have Mini Album,2010.05.16.03,3132,2010,5,16,3,0
77,Easy (Sincere Ver.),비스트,Easy (Sincere Ver.),2010.05.16.03,9273,2010,5,16,3,0
78,미워요,정인,정인 From Andromeda,2010.05.16.03,80983,2010,5,16,3,0
79,뒤돌아봐,JOO,신데렐라 언니 OST,2010.05.16.03,8040,2010,5,16,3,0
80,아무도 모르죠,가비엔제이,신이라 불리운 사나이 OST,2010.05.16.03,1095,2010,5,16,3,0
81,승리의 함성 (The Shouts Of Reds Part2) (Feat. 김연아),"BIGBANG (빅뱅), 트랜스픽션",승리의 함성 (The Shouts Of Reds Part2),2010.05.16.03,11104,2010,5,16,3,0
82,웃으며 안녕,소야앤썬,웃으며 안녕,2010.05.16.03,12232,2010,5,16,3,0
83,그대라는 날개,김태우,개인의 취향 OST Part.4,2010.05.16.03,1061,2010,5,16,3,0
84,"가슴속에 핀 꽃처럼 (Rap. 고르도,전세계랭킹1위)",태사비애,가슴속에 핀 꽃처럼,2010.05.16.03,152,2010,5,16,3,0
86,술김에...,은지원,술김에...,2010.05.16.03,5554,2010,5,16,3,0
87,Bike Riding,Verandah Project,Day Off,2010.05.16.03,6215,2010,5,16,3,0
88,떠나지마 (Feat. 백찬),다비치,Innocence,2010.05.16.03,1825,2010,5,16,3,0
89,Cabi Song,"소녀시대 (GIRLS' GENERATION), 2PM",Cabi Song,2010.05.16.03,3414,2010,5,16,3,0
90,Dreams Again!,애프터스쿨,The Shouts Of Reds. United Korea (Repackage),2010.05.16.03,209,2010,5,16,3,0
91,밤하늘의 별을... (With KCM & No Noo),양정승,Generation,2010.05.16.03,90549,2010,5,16,3,0
92,그네 (Feat. 개리 Of 리쌍),이효리,H-Logic,2010.05.16.03,184,2010,5,16,3,0
93,Special,비스트,Shock Of The New Era,2010.05.16.03,13413,2010,5,16,3,0
94,마음의 병,H2,마음의 병,2010.05.16.03,1935,2010,5,16,3,0
95,래퍼들이 헤어지는 방법 (Feat.구지성),데프콘,Macho Museum,2010.05.16.03,7847,2010,5,16,3,0
96,한숨이 늘었어 (Duet With 이진우),에피톤 프로젝트,유실물 보관소,2010.05.16.03,3508,2010,5,16,3,0
97,뭐라고 (New Ver.),유키스,뭐라고,2010.05.16.03,186,2010,5,16,3,0
98,가지마,먼데이 키즈 (Monday Kiz),ru:t;,2010.05.16.03,4877,2010,5,16,3,0
99,황야의 무법자,"현아, 낯선",E-Tribe Project Album (201004),2010.05.16.03,605,2010,5,16,3,0
100,기다리다 미쳐,빅마마,5,2010.05.16.03,3380,2010,5,16,3,0
1,2 Different Tears,원더걸스,2 Different Tears,2010.05.23.04,20683,2010,5,23,4,0
2,시간아 멈춰라,다비치,Innocence,2010.05.23.04,29794,2010,5,23,4,0
3,HUH,4minute,Hit Your Heart,2010.05.23.04,8274,2010,5,23,4,0
4,Love,CNBLUE (씨엔블루),Bluelove,2010.05.23.04,21386,2010,5,23,4,0
5,NU 예삐오 (NU ABO),f(x),NU 예삐오,2010.05.23.04,31233,2010,5,23,4,0
6,고백,뜨거운 감자,시소,2010.05.23.04,89696,2010,5,23,4,0
7,다시 와주라,바이브,Vibe In Praha,2010.05.23.04,43413,2010,5,23,4,0
8,사랑해 U,서인국,Just Beginning,2010.05.23.04,12500,2010,5,23,4,0
9,Y,엠블랙,Y,2010.05.23.04,8315,2010,5,23,4,0
10,이별이 온다,에이트,The Bridge,2010.05.23.04,6671,2010,5,23,4,0
11,별이될께,디셈버,Tears In Heaven,2010.05.23.04,26839,2010,5,23,4,0
12,Without U,2PM,Don't Stop Can't Stop,2010.05.23.04,9082,2010,5,23,4,0
13,흩어져,먼데이 키즈 (Monday Kiz),New Sentimental,2010.05.23.04,5563,2010,5,23,4,0
14,이 거지같은 말 (With 정엽 Of 브라운 아이드 소울),서영은,With,2010.05.23.04,10039,2010,5,23,4,0
15,미인아,SUPER JUNIOR (슈퍼주니어),'미인아(Bonamana)' The 4th Album,2010.05.23.04,8732,2010,5,23,4,0
16,Love Ballad,브라운 아이드 소울,Love Ballad / Never Forget,2010.05.23.04,33526,2010,5,23,4,0
17,남자라서,거미,Loveless,2010.05.23.04,8946,2010,5,23,4,0
18,Magic,시크릿,Secret Time,2010.05.23.04,11188,2010,5,23,4,0
19,자기야 여보야 사랑아,린,6th Part 2 'Candy Train',2010.05.23.04,42601,2010,5,23,4,0
20,버스가 떠난 뒤에,"케이윌, 미료",인사 - 연·애·별,2010.05.23.04,3487,2010,5,23,4,0
21,사랑 빛,CNBLUE (씨엔블루),Bluelove,2010.05.23.04,43458,2010,5,23,4,0
22,Chitty Chitty Bang Bang (Feat. Ceejay Of Freshboyz),이효리,H-Logic,2010.05.23.04,14715,2010,5,23,4,0
23,사랑을 못해 이별을 못해,다비치,Innocence,2010.05.23.04,7565,2010,5,23,4,0
24,널 붙잡을 노래,비,Back To The Basic,2010.05.23.04,17268,2010,5,23,4,0
25,Hip Song,비,Back To The Basic,2010.05.23.04,9598,2010,5,23,4,0
26,기념사진,엠투엠 (M To M),기념사진,2010.05.23.04,3026,2010,5,23,4,0
27,뱅(Bang) !,애프터스쿨,Bang!,2010.05.23.04,19168,2010,5,23,4,0
28,가지마,먼데이 키즈 (Monday Kiz),ru:t;,2010.05.23.04,4877,2010,5,23,4,0
29,너 아니면 안돼,예성 (YESUNG),신데렐라 언니 OST,2010.05.23.04,30355,2010,5,23,4,0
30,사랑은 전쟁이다 (Feat. 아웃사이더),길미,The Bridge Of Love Actually,2010.05.23.04,3705,2010,5,23,4,0
31,사랑은 없다,거미,사랑은 없다,2010.05.23.04,2594,2010,5,23,4,0
32,잘가요 로맨스,서인영,Lov-Elly,2010.05.23.04,7047,2010,5,23,4,0
33,술병 (With 타이거JK),하하,술병,2010.05.23.04,5696,2010,5,23,4,0
34,Run Devil Run,소녀시대 (GIRLS' GENERATION),'Run Devil Run' The 2nd Album (Repackage),2010.05.23.04,25675,2010,5,23,4,0
35,Love Ya,SS501,Destination,2010.05.23.04,4290,2010,5,23,4,0
36,잘못했어,2am,잘못했어,2010.05.23.04,8562,2010,5,23,4,0
38,페이지원,"SG 워너비, 옥주현",커피하우스 OST Part.2,2010.05.23.04,3871,2010,5,23,4,0
39,비켜줄께,브라운 아이드 소울,비켜줄께 / Blowin My Mind,2010.05.23.04,20055,2010,5,23,4,0
40,Cabi Song,"소녀시대 (GIRLS' GENERATION), 2PM",Cabi Song,2010.05.23.04,3414,2010,5,23,4,0
43,바보처럼,2am,개인의 취향 OST,2010.05.23.04,3441,2010,5,23,4,0
44,새 남자친구,박혜경,새 남자친구,2010.05.23.04,1372,2010,5,23,4,0
47,그대를 사랑하는 10가지 이유,이석훈,인사,2010.05.23.04,104727,2010,5,23,4,0
48,가시꽃,정엽,나쁜남자 OST Part.1,2010.05.23.04,2060,2010,5,23,4,0
49,가슴이 뭉클,씨야,개인의 취향 OST Part.2,2010.05.23.04,6552,2010,5,23,4,0
50,Once Upon A Time,디셈버,Once Upon A Time,2010.05.23.04,1927,2010,5,23,4,0
51,Bye Bye Bye,박화요비,Hwayobi,2010.05.23.04,12905,2010,5,23,4,0
53,No.1 (남아공 월드컵 공식 주제가),2am,No.1 (남아공 월드컵 공식 주제가),2010.05.23.04,497,2010,5,23,4,0
54,Goodbye My Princess,먼데이 키즈 (Monday Kiz),검사 프린세스 OST,2010.05.23.04,5488,2010,5,23,4,0
56,정거장,이석훈,인사,2010.05.23.04,9751,2010,5,23,4,0
57,1초 2초,럼블피쉬,I Am Me,2010.05.23.04,332,2010,5,23,4,0
58,사랑에 아파한 날들 (Duet. 윤하),임재범,사랑에 아파한 날들,2010.05.23.04,2781,2010,5,23,4,0
59,결국 제자리,슬기,결국 제자리,2010.05.23.04,2206,2010,5,23,4,0
60,선물 (Feat. 은지원),케이윌,선물,2010.05.23.04,28796,2010,5,23,4,0
61,Nothin' On You (Feat. Bruno Mars),B.o.B,Nothin' On You (Feat. Bruno Mars),2010.05.23.04,69052,2010,5,23,4,0
63,매직드래그 (Magic Drag),"장근석, 씨스타",매직드래그,2010.05.23.04,541,2010,5,23,4,0
64,사랑이 올까요 (With 백지영),"마이티 마우스, 백지영",사랑이 올까요 (Digital Single),2010.05.23.04,15497,2010,5,23,4,0
65,Love Is...,"제아, 미료",블루 브랜드 Trauma Part 1,2010.05.23.04,496,2010,5,23,4,0
66,미친거니,바이브,Vibe In Praha,2010.05.23.04,38986,2010,5,23,4,0
67,Super Soul,길학미,Super Soul,2010.05.23.04,1548,2010,5,23,4,0
68,바보가슴,"환희, 숙희",바보가슴 (Digital Single),2010.05.23.04,6325,2010,5,23,4,0
69,Sweet Holiday,CNBLUE (씨엔블루),Bluelove,2010.05.23.04,5112,2010,5,23,4,0
70,Dreams Again!,애프터스쿨,The Shouts Of Reds. United Korea (Repackage),2010.05.23.04,209,2010,5,23,4,0
71,남자답게,바비 킴,Heart & Soul,2010.05.23.04,1206,2010,5,23,4,0
73,나쁜 버릇,지아,나쁜 버릇,2010.05.23.04,7926,2010,5,23,4,0
74,We're With You,카라,We're With You,2010.05.23.04,2342,2010,5,23,4,0
75,우유보다 커피,"이보람 (씨야), 효민, 지연",커피하우스 OST Part.3,2010.05.23.04,4909,2010,5,23,4,0
77,Not Afraid,Eminem,Not Afraid,2010.05.23.04,3866,2010,5,23,4,0
78,말도 안돼,윤하 (YOUNHA),개인의 취향 OST Part.1,2010.05.23.04,15799,2010,5,23,4,0
79,쉐이크 (Shake)!,이비아,Must Have Mini Album,2010.05.23.04,3132,2010,5,23,4,0
80,너뿐이야,Ab 에비뉴,너뿐이야,2010.05.23.04,313,2010,5,23,4,0
82,별이 빛나는 밤에,바이브,Vibe In Praha,2010.05.23.04,16947,2010,5,23,4,0
83,Bike Riding,Verandah Project,Day Off,2010.05.23.04,6215,2010,5,23,4,0
84,뒤돌아봐,JOO,신데렐라 언니 OST,2010.05.23.04,8040,2010,5,23,4,0
85,Special,비스트,Shock Of The New Era,2010.05.23.04,13413,2010,5,23,4,0
86,미워요,정인,정인 From Andromeda,2010.05.23.04,80983,2010,5,23,4,0
87,수상한 남자,이정현,Lee Jung Hyun 007th,2010.05.23.04,779,2010,5,23,4,0
89,웃으며 안녕,소야앤썬,웃으며 안녕,2010.05.23.04,12232,2010,5,23,4,0
90,좋은 오빠 동생으로만,바이브,Vibe In Praha,2010.05.23.04,13599,2010,5,23,4,0
91,어쩌지,럼블피쉬,I Am Me,2010.05.23.04,765,2010,5,23,4,0
92,Your Name Is Love,심태윤 (Stay),Your Name Is Love,2010.05.23.04,130,2010,5,23,4,0
93,밤하늘의 별을... (With KCM & No Noo),양정승,Generation,2010.05.23.04,90549,2010,5,23,4,0
95,일어나,BMK,일어나,2010.05.23.04,152,2010,5,23,4,0
96,아무도 모르죠,가비엔제이,신이라 불리운 사나이 OST,2010.05.23.04,1095,2010,5,23,4,0
97,사랑맛,"김용준, 제이미",Love Taste,2010.05.23.04,277,2010,5,23,4,0
98,반의 반,이승환,Dreamizer,2010.05.23.04,1426,2010,5,23,4,0
99,술김에...,은지원,술김에...,2010.05.23.04,5554,2010,5,23,4,0
100,"STAR (Feat. 창민, 진운 Of 2AM)",에이트,The Bridge,2010.05.23.04,314,2010,5,23,4,0
1,똑같다면,브라운 아이드 소울,Browneyed Soul,2010.11.28.01,36043,2010,11,28,1,0
2,그여자,백지영,시크릿 가든 OST Part.1,2010.11.28.01,29177,2010,11,28,1,0
3,별처럼,"태연 (TAEYEON), The One (더원)",별처럼,2010.11.28.01,44614,2010,11,28,1,0
4,왜 이러니,티아라,왜 이러니,2010.11.28.01,13889,2010,11,28,1,0
5,언제나,허각,언제나,2010.11.28.01,31827,2010,11,28,1,0
6,몇 월 며칠 몇 시 (Feat. 마이티 마우스),지아,겨울에 내리는 눈물,2010.11.28.01,4838,2010,11,28,1,0
7,전활 받지 않는 너에게,2am,Saint o'clock,2010.11.28.01,29470,2010,11,28,1,0
8,점핑 (Jumping),카라,점핑,2010.11.28.01,13901,2010,11,28,1,0
9,훗 (Hoot),소녀시대 (GIRLS' GENERATION),'훗 (Hoot)' The 3rd Mini Album,2010.11.28.01,23571,2010,11,28,1,0
10,하늘을 달리다,허각,허각 1st 미니앨범,2010.11.28.01,15885,2010,11,28,1,0
11,아잉♡,오렌지 캬라멜,아잉♡,2010.11.28.01,19068,2010,11,28,1,0
12,이유,신용재 (2F),시크릿 가든 OST Part.3,2010.11.28.01,37575,2010,11,28,1,0
13,Beautiful,비스트,Lights Go On Again,2010.11.28.01,35277,2010,11,28,1,0
14,Right Now,싸이 (PSY),PSYFIVE (싸이파이브),2010.11.28.01,21317,2010,11,28,1,0
15,본능적으로 (Feat. Swings),강승윤,슈퍼스타K 2 Top11 Part.3,2010.11.28.01,37888,2010,11,28,1,0
16,전화 좀 받어,가비엔제이,Glossy,2010.11.28.01,1837,2010,11,28,1,0
17,그땐 그땐 그땐,"Supreme Team, 영준",Ames Room,2010.11.28.01,102118,2010,11,28,1,0
18,너무 그리워 (Miss You),S.M. The Ballad '제규종지','너무 그리워' S.M. The Ballad Vol.1,2010.11.28.01,4263,2010,11,28,1,0
19,나타나,김범수,시크릿 가든 OST Part.2,2010.11.28.01,21365,2010,11,28,1,0
20,러브 레시피,"거미, 바비 킴",러브 레시피,2010.11.28.01,34925,2010,11,28,1,0
21,가로수 그늘 아래 서면,장재인(JEIN),슈퍼스타K 2 Top11 Part.4,2010.11.28.01,17101,2010,11,28,1,0
22,사랑합니다 (Feat. 부활),엠씨더맥스 (M.C the MAX),사랑합니다,2010.11.28.01,6482,2010,11,28,1,0
23,미친 듯이,2am,Saint o'clock,2010.11.28.01,3747,2010,11,28,1,0
24,널 지우는 일,김지수,널 지우는 일,2010.11.28.01,1635,2010,11,28,1,0
25,행복한 나를 (Feat. 존박),허각,허각 1st 미니앨범,2010.11.28.01,54386,2010,11,28,1,0
26,죽어도 사랑해,거미,대물 OST Part.1,2010.11.28.01,6440,2010,11,28,1,0
27,Breathe,미쓰에이,Step Up,2010.11.28.01,10894,2010,11,28,1,0
28,해바라기,SG 워너비,SG Wannabe 7 Part.1,2010.11.28.01,36637,2010,11,28,1,0
29,아파 (Slow),2NE1,To Anyone,2010.11.28.01,41460,2010,11,28,1,0
30,눈부신 눈물,디셈버,A Story To The Sky,2010.11.28.01,28233,2010,11,28,1,0
31,Go Away,2NE1,To Anyone,2010.11.28.01,56506,2010,11,28,1,0
32,Mach,레인보우,Mach,2010.11.28.01,10783,2010,11,28,1,0
33,yayaya,티아라,Vol.2 Temptastic,2010.11.28.01,6597,2010,11,28,1,0
34,I'll Be Back,2PM,Still 2:00pm,2010.11.28.01,9493,2010,11,28,1,0
35,너라는 걸,조문근,길 잃은 고양이,2010.11.28.01,8031,2010,11,28,1,0
36,"울고, 불고…","지아, 포맨 (4MEN)","울고, 불고...",2010.11.28.01,19599,2010,11,28,1,0
37,Because Of You,김보경 (NEON),Because Of You,2010.11.28.01,4350,2010,11,28,1,0
38,돌이킬 수 없는,가인,Step 2/4,2010.11.28.01,13227,2010,11,28,1,0
39,어떻게 한번을 안 마주치니,슬기,어떻게 한번을 안 마주치니,2010.11.28.01,3843,2010,11,28,1,0
40,Can't Nobody,2NE1,To Anyone,2010.11.28.01,24611,2010,11,28,1,0
41,니까짓게,씨스타,니까짓게,2010.11.28.01,13906,2010,11,28,1,0
42,With Chocolate,브라운 아이드 소울,Browneyed Soul,2010.11.28.01,6524,2010,11,28,1,0
